material_id,ce_entropy,n_distinct_envs,dominance,gini,ce_symbols,n_sites_ce
mp-32395,1.8962852200431466,8,0.2608695652173913,0.3315217391304346,"{""S:5"": 2, ""T:5"": 4, ""O:6"": 4, ""T:4"": 8, ""A:2"": 10, ""TL:3"": 12, ""L:2"": 2, ""TY:3"": 4}",46
mp-1084805,0.5623351446188083,2,0.75,0.25,"{""H:11"": 6, ""TT_1:9"": 2}",8
mp-1017159,1.7328679513998633,6,0.25,0.16666666666666652,"{""SBSA:10"": 2, ""SY:4"": 4, ""HA:12"": 2, ""PP:6"": 4, ""AC:12"": 2, ""T:6"": 2}",16
mp-973191,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1210806,1.4400900436654782,6,0.5,0.4351851851851851,"{""S:4"": 3, ""O:6"": 1, ""S:1"": 18, ""TS:3"": 4, ""A:2"": 6, ""T:4"": 4}",36
mp-16794,1.2730283365896256,4,0.4444444444444444,0.25,"{""HP:12"": 8, ""UNKNOWN:14"": 4, ""ST:7"": 8, ""TT_1:9"": 16}",36
mp-1183850,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1227186,1.704551445267297,6,0.25,0.22222222222222188,"{""SA:8"": 4, ""T:4"": 6, ""A:2"": 6, ""TY:3"": 4, ""S:1"": 2, ""TS:3"": 2}",24
mp-1211839,1.6744089372507132,6,0.2857142857142857,0.24603174603174605,"{""HP:12"": 2, ""O:6"": 4, ""T:4"": 8, ""S:1"": 8, ""A:2"": 12, ""TL:3"": 8}",42
mp-1227805,1.55814461804655,6,0.42105263157894735,0.35964912280701733,"{""O:6"": 4, ""SA:8"": 2, ""T:4"": 8, ""A:2"": 4, ""TY:3"": 4, ""TL:3"": 16}",38
mp-19453,1.6957425341696348,6,0.3,0.2333333333333334,"{""SS:4"": 8, ""S:5"": 4, ""TS:3"": 4, ""PP:5"": 12, ""S:1"": 8, ""A:2"": 4}",40
mp-6146,0.5982695885852573,2,0.7142857142857143,0.2142857142857144,"{""O:6"": 8, ""T:4"": 20}",28
mp-15821,1.0986122886681096,3,0.3333333333333333,0.0,"{""C:12"": 3, ""PCPA:11"": 3, ""TT_1:9"": 3}",9
mp-1228139,1.4339788721330118,6,0.42857142857142855,0.4523809523809521,"{""H:11"": 1, ""TT_1:9"": 1, ""T:6"": 1, ""O:6"": 6, ""T:4"": 3, ""S:5"": 9}",21
mp-1187350,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-2898998,1.7478680974667573,6,0.2857142857142857,0.11904761904761885,"{""DDPN:8"": 2, ""O:6"": 2, ""S:5"": 4, ""T:4"": 2, ""TL:3"": 2, ""ST:7"": 2}",14
mp-2232763,1.3095258353040693,4,0.4,0.21666666666666679,"{""T:4"": 3, ""O:6"": 4, ""S:5"": 2, ""T:5"": 6}",15
mp-1175288,-0.0,1,1.0,0.0,"{""O:6"": 24}",24
mp-673844,1.5498260458782016,5,0.2857142857142857,0.17142857142857149,"{""O:6"": 1, ""T:6"": 2, ""T:4"": 1, ""PP:6"": 2, ""TS:3"": 1}",7
mp-771142,1.6326309271543518,6,0.3333333333333333,0.30555555555555536,"{""S:5"": 4, ""O:6"": 2, ""TL:3"": 2, ""T:4"": 2, ""S:1"": 6, ""A:2"": 8}",24
mp-1183814,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1047328,1.6762349391347304,6,0.3333333333333333,0.25,"{""SS:4"": 4, ""C:8"": 2, ""S:5"": 4, ""O:6"": 2, ""ET:7"": 8, ""TY:3"": 4}",24
mp-648448,1.9061547465398496,7,0.25,0.1071428571428572,"{""FO:7"": 4, ""SA:8"": 4, ""T:4"": 8, ""TY:3"": 4, ""A:2"": 4, ""S:1"": 4, ""ST:7"": 4}",32
mp-1180602,1.6609958145862924,7,0.3333333333333333,0.40816326530612224,"{""T:5"": 2, ""TL:3"": 4, ""T:4"": 6, ""S:1"": 12, ""A:2"": 14, ""TS:3"": 2, ""SS:4"": 2}",42
mp-1205392,1.3862943611198906,5,0.5,0.30000000000000004,"{""O:6"": 2, ""S:4"": 2, ""S:5"": 8, ""T:4"": 2, ""SS:4"": 2}",16
mp-771091,1.2882523050229004,4,0.45454545454545453,0.20454545454545459,"{""ST:7"": 8, ""T:4"": 8, ""L:2"": 8, ""A:2"": 20}",44
mp-1104061,0.9881542242901942,4,0.6666666666666666,0.44999999999999996,"{""S:1"": 10, ""S:4"": 1, ""A:2"": 2, ""TY:3"": 2}",15
mp-1224544,1.0821955300387671,3,0.375,0.08333333333333348,"{""H:11"": 6, ""UNKNOWN:14"": 4, ""DI:11"": 6}",16
mp-1035752,0.5950727898218281,4,0.8387096774193549,0.620967741935484,"{""SS:9"": 1, ""O:6"": 26, ""S:5"": 3, ""S:4"": 1}",31
mp-1210967,1.2730283365896256,4,0.4444444444444444,0.25,"{""O:6"": 4, ""S:1"": 4, ""TS:3"": 8, ""BS_1:10"": 2}",18
mp-756133,1.7045514452672972,7,0.3333333333333333,0.38095238095238093,"{""O:6"": 8, ""TL:3"": 6, ""T:6"": 3, ""SBT:8"": 1, ""T:4"": 3, ""S:4"": 1, ""ST:7"": 2}",24
mp-1219262,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-1213364,1.5740973368489728,5,0.2857142857142857,0.1428571428571428,"{""SH:13"": 4, ""MI:10"": 6, ""AC:12"": 8, ""BS_2:10"": 4, ""C:8"": 6}",28
mp-1192040,1.3862943611198906,4,0.25,0.0,"{""ST:7"": 6, ""TL:3"": 6, ""A:2"": 6, ""S:1"": 6}",24
mp-1096854,0.9502705392332347,3,0.6,0.2666666666666666,"{""L:2"": 3, ""C:12"": 1, ""O:6"": 1}",5
mp-504106,1.5498260458782016,5,0.2857142857142857,0.17142857142857149,"{""O:6"": 8, ""T:4"": 4, ""S:1"": 4, ""A:2"": 8, ""TY:3"": 4}",28
mp-567620,1.4944614073383562,5,0.325,0.2300000000000002,"{""AC:12"": 8, ""O:6"": 8, ""A:2"": 9, ""TS:3"": 13, ""SS:4"": 2}",40
mp-752453,1.559581156259877,5,0.25,0.15000000000000013,"{""FO:7"": 8, ""O:6"": 8, ""T:4"": 4, ""TL:3"": 8, ""ET:7"": 4}",32
mp-1105147,1.3321790402101223,4,0.4,0.15000000000000013,"{""TT_2:9"": 4, ""O:6"": 4, ""SS:4"": 4, ""TL:3"": 8}",20
mp-1037996,-0.0,1,1.0,0.0,"{""O:6"": 64}",64
mp-1101867,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:14"": 4, ""SBSA:10"": 8}",12
mp-5838,1.1537419427010902,4,0.5714285714285714,0.3214285714285714,"{""SMA:9"": 4, ""H:11"": 4, ""T:4"": 4, ""S:1"": 16}",28
mp-977589,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-14659,1.7328679513998633,6,0.25,0.16666666666666652,"{""SBT:8"": 2, ""TT_1:9"": 2, ""TY:3"": 4, ""S:1"": 4, ""A:2"": 2, ""S:5"": 2}",16
mp-972534,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-568803,0.6277052571971504,3,0.8,0.4888888888888894,"{""UNKNOWN:16"": 2, ""PP:6"": 24, ""T:5"": 4}",30
mp-1190624,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""SBSA:10"": 16, ""UNKNOWN:14"": 8}",24
mp-16454,1.1490596969706202,4,0.5555555555555556,0.36111111111111116,"{""SBSA:10"": 2, ""SBT:8"": 4, ""T:4"": 10, ""UNKNOWN:14"": 2}",18
mp-1265780,2.2047854169135204,10,0.23076923076923078,0.1923076923076923,"{""TT_1:9"": 1, ""T:6"": 1, ""T:4"": 3, ""A:2"": 1, ""T:5"": 1, ""S:1"": 1, ""TL:3"": 1, ""TY:3"": 2, ""L:2"": 1, ""S:5"": 1}",13
mp-1184379,-0.0,1,1.0,0.0,"{""UNKNOWN:14"": 4}",4
mp-29718,1.720193459219825,6,0.2727272727272727,0.1969696969696968,"{""T:4"": 4, ""TT_1:9"": 12, ""TY:3"": 8, ""TS:3"": 4, ""A:2"": 8, ""S:5"": 8}",44
mp-753547,1.6762349391347304,6,0.3333333333333333,0.25,"{""O:6"": 8, ""T:5"": 4, ""T:4"": 8, ""TL:3"": 16, ""S:1"": 4, ""TY:3"": 8}",48
mp-676910,1.6974659587228544,8,0.3548387096774194,0.471774193548387,"{""T:6"": 5, ""O:6"": 2, ""TT_1:9"": 11, ""SMA:9"": 1, ""S:5"": 8, ""SS:4"": 1, ""T:5"": 2, ""PP:6"": 1}",31
mp-2214497,1.4798484184768599,5,0.3333333333333333,0.2666666666666666,"{""O:6"": 6, ""T:4"": 6, ""L:2"": 12, ""TL:3"": 2, ""A:2"": 10}",36
mp-22542,0.9502705392332347,3,0.6,0.2666666666666666,"{""L:2"": 3, ""C:12"": 1, ""O:6"": 1}",5
mp-1175848,-0.0,1,1.0,0.0,"{""O:6"": 32}",32
mp-1187043,-0.0,1,1.0,0.0,"{""C:12"": 4}",4
mp-1174029,-0.0,1,1.0,0.0,"{""O:6"": 20}",20
mp-997040,1.0397207708399179,3,0.5,0.16666666666666674,"{""O:6"": 2, ""A:2"": 2, ""S:1"": 4}",8
mp-1307357,1.4241299173467734,5,0.4166666666666667,0.3333333333333335,"{""C:12"": 2, ""TT_1:9"": 4, ""O:6"": 10, ""L:2"": 2, ""SS:4"": 6}",24
mp-849476,1.6565524628257835,6,0.3448275862068966,0.28735632183908066,"{""TL:3"": 20, ""T:4"": 9, ""T:6"": 6, ""C:8"": 7, ""A:2"": 12, ""L:2"": 4}",58
mp-18299,1.3862943611198906,4,0.25,0.0,"{""BS_2:10"": 6, ""SH:13"": 6, ""I:12"": 6, ""PCPA:11"": 6}",24
mp-1213773,1.3579778549873243,5,0.5,0.3666666666666667,"{""O:6"": 1, ""PA:10"": 1, ""T:4"": 2, ""S:1"": 2, ""A:2"": 6}",12
mp-1209388,1.3321790402101223,4,0.4,0.15000000000000013,"{""PCPA:11"": 4, ""PP:10"": 4, ""UNKNOWN:14"": 4, ""SBSA:10"": 8}",20
mp-2226530,2.2110688711446103,10,0.2,0.21999999999999975,"{""PCPA:11"": 1, ""BO_3:8"": 1, ""PP:6"": 2, ""TO_2:9"": 1, ""FO:7"": 1, ""TL:3"": 1, ""T:4"": 2, ""L:2"": 2, ""A:2"": 3, ""S:1"": 1}",15
mp-1078673,1.0986122886681096,3,0.3333333333333333,0.0,"{""PCPA:11"": 3, ""C:12"": 3, ""TT_1:9"": 3}",9
mp-1223632,1.7298201303799212,7,0.35714285714285715,0.346938775510204,"{""ET:7"": 4, ""UNKNOWN:15"": 4, ""ST:7"": 8, ""O:6"": 4, ""S:5"": 4, ""T:4"": 20, ""TL:3"": 12}",56
mp-1228203,1.5118965585343875,6,0.4117647058823529,0.4019607843137254,"{""DDPN:8"": 4, ""O:6"": 1, ""S:4"": 1, ""L:2"": 7, ""TL:3"": 1, ""S:1"": 3}",17
mp-766971,1.2730283365896256,4,0.4444444444444444,0.25,"{""BS_1:10"": 4, ""T:4"": 8, ""T:5"": 16, ""T:6"": 8}",36
mp-2232718,2.220025327834538,10,0.1875,0.2124999999999999,"{""DI:11"": 1, ""C:12"": 2, ""T:5"": 1, ""O:6"": 2, ""T:4"": 1, ""S:4"": 1, ""L:2"": 2, ""A:2"": 3, ""PP:5"": 2, ""TS:3"": 1}",16
mp-1120796,0.6730116670092565,2,0.6,0.10000000000000009,"{""O:6"": 4, ""SS:4"": 6}",10
mp-1218661,2.257927227291814,11,0.21739130434782608,0.2845849802371543,"{""C:12"": 4, ""DI:11"": 6, ""O:6"": 10, ""L:2"": 6, ""PP:5"": 2, ""T:5"": 4, ""S:4"": 2, ""SS:4"": 4, ""S:5"": 4, ""T:4"": 2, ""A:2"": 2}",46
mp-803707,2.0237752895099956,10,0.2727272727272727,0.39090909090909065,"{""A:2"": 12, ""TL:3"": 2, ""SS:4"": 6, ""S:1"": 10, ""PP:6"": 4, ""ST:7"": 2, ""SBT:8"": 2, ""TY:3"": 2, ""TS:3"": 2, ""SY:4"": 2}",44
mp-1213005,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:16"": 4, ""SBSA:10"": 8}",12
mp-554526,1.350044689985175,5,0.4444444444444444,0.377777777777778,"{""TT_2:9"": 2, ""SBT:8"": 2, ""T:4"": 8, ""S:1"": 16, ""A:2"": 8}",36
mp-1273921,-0.0,1,1.0,0.0,"{""O:6"": 16}",16
mp-1206799,0.5004024235381879,2,0.8,0.30000000000000004,"{""O:6"": 1, ""S:1"": 4}",5
mp-1182614,1.3208883431493221,5,0.5,0.40000000000000013,"{""T:5"": 4, ""T:4"": 4, ""S:1"": 32, ""A:2"": 12, ""TL:3"": 12}",64
mp-1223494,1.3617420910305855,6,0.5294117647058824,0.4901960784313726,"{""PCPA:11"": 2, ""SA:8"": 5, ""TT_2:9"": 2, ""SMA:9"": 1, ""TL:3"": 6, ""S:1"": 18}",34
mp-1174030,-0.0,1,1.0,0.0,"{""O:6"": 20}",20
mp-31422,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""UNKNOWN:14"": 2, ""SBSA:10"": 4}",6
mp-1190699,0.6365141682948128,2,0.6666666666666666,0.16666666666666652,"{""L:2"": 8, ""S:1"": 16}",24
mp-979465,-0.0,1,1.0,0.0,"{""AC:12"": 8}",8
mp-2225410,1.0789922078775833,3,0.42857142857142855,0.09523809523809534,"{""T:4"": 2, ""O:6"": 3, ""TY:3"": 2}",7
mp-1096927,1.3321790402101223,4,0.4,0.15000000000000013,"{""C:12"": 1, ""O:6"": 1, ""SS:4"": 1, ""L:2"": 2}",5
mp-1246312,1.4377014436429412,5,0.42857142857142855,0.3142857142857143,"{""O:6"": 12, ""S:5"": 6, ""T:4"": 4, ""T:6"": 4, ""TY:3"": 2}",28
mp-2220500,2.1171450060322416,11,0.2903225806451613,0.4046920821114368,"{""O:6"": 5, ""S:5"": 4, ""L:2"": 3, ""TL:3"": 1, ""TS:3"": 1, ""A:2"": 2, ""S:1"": 9, ""SS:4"": 2, ""PP:6"": 2, ""PP:5"": 1, ""DI:11"": 1}",31
